ProteinDisplayName,StructureSegmentationFileId,StructureSegmentationAlgorithmVersion,WorkflowId,NucleusSegmentationFilename,NucMembSegmentationAlgorithm,StructureContourFilename,CellIndex,NucleusSegmentationFileId,Gene,MembraneContourFilename,WellId,NucleusContourFileId,StructureShortName,NucMembSegmentationAlgorithmVersion,WellName,MembraneContourFileId,Workflow,ColonyPosition,MembraneSegmentationFilename,CellId,ChannelIndexStructure,Passage,NucleusContourReadPath,InstrumentId,Protein,PixelScaleZ,Objective,StructureSegmentationAlgorithm,PixelScaleX,PixelScaleY,CellLine,NucleusContourFilename,MembraneSegmentationReadPath,Row,CellPopulationId,StructureId,MembraneSegmentationFileId,MembraneContourReadPath,StructureSegmentationReadPath,NucleusSegmentationReadPath,CellLineId,StructureContourReadPath,ChannelIndexDNA,SourceFilename,FOVId,StructureContourFileId,RunId,Structure,Clone,Col,StructureDisplayName,DataSetId,SourceFileId,StructureSegmentationFilename,ChannelIndexMembrane,ChannelIndexBrightfield,PlateId,StructEducationName,SourceReadPath,StructureId/Name,CellLineId/Name,ProteinId/Name
Tom20,ba9048fe974d44ed913853a53b2dd939,51.0,1,3500000961_100X_20170609_2-Scene-28-P49-F08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000961_100X_20170609_2-Scene-28-P49-F08_structImageScaleContourXY.tiff,11,665aee22388d4f3a9648486d203acb5a,TOMM20,3500000961_100X_20170609_2-Scene-28-P49-F08_cellImageScaleContourXY.tiff,22340,451ae8eeb09d4a208761a64575937ba5,Mitochondria,1.3.0,F8,a91b7d00525e4f54a49661f3bca516c2,Pipeline 4,center,3500000961_100X_20170609_2-Scene-28-P49-F08.czi_cellWholeIndexImageScale.tiff,16587,3,36,/allen/programs/allencell/data/proj0/ba5/937/575/a64/761/208/d4a/b09/8ee/1ae/45/3500000961_100X_20170609_2-Scene-28-P49-F08_nucImageScaleContourXY.tiff,6,Tom20,0.29,100.0,Python TOMM20 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-11,3500000961_100X_20170609_2-Scene-28-P49-F08_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/8cd/cd0/1db/347/547/9ca/e4d/b9f/f35/d1e/38/3500000961_100X_20170609_2-Scene-28-P49-F08.czi_cellWholeIndexImageScale.tiff,5,5224,3,38d1ef35b9fe4d9ca5473471dbcd08cd,/allen/programs/allencell/data/proj0/6c2/a51/3bc/61f/496/54a/e4f/525/d00/1b7/a9/3500000961_100X_20170609_2-Scene-28-P49-F08_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/939/2dd/53b/53a/138/ed9/d44/974/8fe/904/ba/3500000961_100X_20170609_2-Scene-28-P49-F08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/b5a/3ac/d20/486/648/3a9/d4f/388/e22/5ae/66/3500000961_100X_20170609_2-Scene-28-P49-F08.czi_nucWholeIndexImageScale.tiff,15,/allen/programs/allencell/data/proj0/8f0/8ff/d55/911/88b/1c9/546/8a1/87d/1ff/b5/3500000961_100X_20170609_2-Scene-28-P49-F08_struct_contour.tiff,5,3500000961_100X_20170609_2-Scene-28-P49-F08.ome.tiff,3075,d109cae8ff5b4080ad41df94353148ae,,Mitochondria,27,7,Mitochondria,3,04bfafbc74f74c718001ce1712555e25,3500000961_100X_20170609_2-Scene-28-P49-F08_struct_segmentation.tiff,1,6,3500000961,,/allen/programs/allencell/data/proj0/e25/555/712/ce1/001/718/74c/74f/fbc/bfa/04/3500000961_100X_20170609_2-Scene-28-P49-F08.ome.tiff,Mitochondria,AICS-11,Tom20
Tom20,8d9e72b01fef4b75b7fb51fe2da2cf20,51.0,1,3500000964_100X_20170612_2-Scene-1-P6-E04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000964_100X_20170612_2-Scene-1-P6-E04_structImageScaleContourXY.tiff,10,ead25e84265443679c7b48f0cea07294,TOMM20,3500000964_100X_20170612_2-Scene-1-P6-E04_cellImageScaleContourXY.tiff,136717,3dad5a69039a484ca548c0af716efdc4,Mitochondria,1.3.0,E4,3fa3746c55fc47afa7a6635df2869f3c,Pipeline 4,center,3500000964_100X_20170612_2-Scene-1-P6-E04.czi_cellWholeIndexImageScale.tiff,13940,3,38,/allen/programs/allencell/data/proj0/dc4/6ef/f71/c0a/548/4ca/a48/039/a69/ad5/3d/3500000964_100X_20170612_2-Scene-1-P6-E04_nucImageScaleContourXY.tiff,5,Tom20,0.29,100.0,Python TOMM20 structure segmentation,0.10833333333333332,0.10833333333333332,AICS-11,3500000964_100X_20170612_2-Scene-1-P6-E04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/815/3a1/0fb/f67/967/b99/943/c47/c8e/712/01/3500000964_100X_20170612_2-Scene-1-P6-E04.czi_cellWholeIndexImageScale.tiff,4,5226,3,01712c8ec47943b99967f670fb3a1815,/allen/programs/allencell/data/proj0/f3c/869/df2/635/7a6/afa/c47/55f/46c/a37/3f/3500000964_100X_20170612_2-Scene-1-P6-E04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/f20/a2c/e2d/51f/7fb/75b/f4b/1fe/2b0/9e7/8d/3500000964_100X_20170612_2-Scene-1-P6-E04_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/294/a07/0ce/48f/c7b/679/443/265/e84/d25/ea/3500000964_100X_20170612_2-Scene-1-P6-E04.czi_nucWholeIndexImageScale.tiff,15,/allen/programs/allencell/data/proj0/899/980/516/b53/b3f/42b/749/1fd/0eb/616/48/3500000964_100X_20170612_2-Scene-1-P6-E04_structImageScaleContourXY.tiff,5,3500000964_100X_20170612_2-Scene-1-P6-E04.ome.tiff,16112,486160eb1fd74942bb3fb53516980899,,Mitochondria,27,3,Mitochondria,3,8a68df88332a45ea88b53f6e010e040d,3500000964_100X_20170612_2-Scene-1-P6-E04_struct_segmentation.tiff,1,6,3500000964,,/allen/programs/allencell/data/proj0/40d/0e0/e01/3f6/8b5/ea8/a45/332/f88/68d/8a/3500000964_100X_20170612_2-Scene-1-P6-E04.ome.tiff,Mitochondria,AICS-11,Tom20
Alpha-tubulin,48de573075ae45689b8af269a2261239,54.0,1,3500000781_100X_20170331_c-Scene-09-P25-D08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000781_100X_20170331_c-Scene-09-P25-D08_structImageScaleContourXY.tiff,4,bb499d61e22945e99b6a5e4e28714876,TUBA1B,3500000781_100X_20170331_c-Scene-09-P25-D08_cellImageScaleContourXY.tiff,4556,4038c3d31e8048cf97219943982c1f57,Microtubules,1.3.0,D8,3e2f557e043a4f9b9415192664e5f764,Pipeline 4,center,3500000781_100X_20170331_c-Scene-09-P25-D08.czi_cellWholeIndexImageScale.tiff,69947,3,41,/allen/programs/allencell/data/proj0/f57/2c1/398/994/721/cf9/048/1e8/3d3/38c/40/3500000781_100X_20170331_c-Scene-09-P25-D08_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000781_100X_20170331_c-Scene-09-P25-D08_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/47d/d2a/9d3/891/b9c/35a/b41/578/3f6/863/ad/3500000781_100X_20170331_c-Scene-09-P25-D08.czi_cellWholeIndexImageScale.tiff,3,5221,4,ad8633f6578b4135ab9c8919d3d2a47d,/allen/programs/allencell/data/proj0/764/e5f/664/192/415/9b9/a4f/043/57e/2f5/3e/3500000781_100X_20170331_c-Scene-09-P25-D08_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/5ba/a49/19d/5dd/5e9/169/a4d/09f/531/bbf/02/3500000781_100X_20170331_c-Scene-09-P25-D08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/876/714/e28/5e4/b6a/e99/945/e22/d61/499/bb/3500000781_100X_20170331_c-Scene-09-P25-D08.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/cc0/938/37d/aff/cee/2f9/b4b/35b/1b3/383/0a/3500000781_100X_20170331_c-Scene-09-P25-D08_structImageScaleContourXY.tiff,5,3500000781_100X_20170331_c-Scene-09-P25-D08.ome.tiff,15828,50acb60f52a643718a189fad60250c9d,,Microtubules,105,7,Microtubules,4,6a7cb115b44d4ae994db8a0e6cc083b8,3500000781_100X_20170331_c-Scene-09-P25-D08_struct_segmentation.tiff,1,6,3500000781,,/allen/programs/allencell/data/proj0/3b8/c08/e6c/8a0/4db/e99/d4a/b44/115/7cb/6a/3500000781_100X_20170331_c-Scene-09-P25-D08.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,75419fa53d634b27abe59cc0bb5db082,54.0,1,3500000527_100X_20170314_D07_P34.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000527_100X_20170314_D07_P34_structImageScaleContourXY.tiff,2,9dc1316881aa4931a94ae90d57f392f8,TUBA1B,3500000527_100X_20170314_D07_P34_cellImageScaleContourXY.tiff,91147,3ff216ff18614ab09a1275dbd0c03802,Microtubules,1.3.0,D7,8a393d42a9024a3f9068619ac156472b,Pipeline 4,center,3500000527_100X_20170314_D07_P34.czi_cellWholeIndexImageScale.tiff,71571,3,36,/allen/programs/allencell/data/proj0/802/c03/bd0/75d/a12/b09/14a/186/6ff/f21/3f/3500000527_100X_20170314_D07_P34_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000527_100X_20170314_D07_P34_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/afa/9cb/26e/5a8/32e/148/34c/c5f/5ac/140/8f/3500000527_100X_20170314_D07_P34.czi_cellWholeIndexImageScale.tiff,3,5211,4,8f1405acc5f34c14832e5a826e9cbafa,/allen/programs/allencell/data/proj0/72b/564/ac1/619/068/3f9/24a/a90/d42/393/8a/3500000527_100X_20170314_D07_P34_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/35c/876/cce/ebc/502/a1a/841/98f/8b9/6ec/6a/3500000527_100X_20170314_D07_P34_structImageScaleSegment.tiff,/allen/programs/allencell/data/proj0/2f8/f39/d57/e90/94a/31a/a49/81a/168/c13/9d/3500000527_100X_20170314_D07_P34.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/ed7/6d3/717/ff8/62b/3d9/343/736/f29/5ec/fe/3500000527_100X_20170314_D07_P34_struct_contour.tiff,5,3500000527_100X_20170314_D07_P34.ome.tiff,114,fe5ecf297363433d962bff87176d3ed7,,Microtubules,105,6,Microtubules,4,7e5d1d29d575429ea2a70310f0bb7a62,3500000527_100X_20170314_D07_P34_struct_segmentation.tiff,1,6,3500000527,,/allen/programs/allencell/data/proj0/a62/bb7/0f0/031/2a7/9ea/542/d57/d29/5d1/7e/3500000527_100X_20170314_D07_P34.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,db14910462bd4dc3b6a4a797411d92a5,54.0,1,3500000741_100X_20170324_D04_P06.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000741_100X_20170324_D04_P06_structImageScaleContourXY.tiff,1,a0d6bb5d1e144a079244d7f65e8ac9cd,TUBA1B,3500000741_100X_20170324_D04_P06_cellImageScaleContourXY.tiff,94312,fd3fb4611eac43e49fcb73be82b5dfdb,Microtubules,1.3.0,D4,fa0c6bd057ee46cf8f4b8234e38ea123,Pipeline 4,center,3500000741_100X_20170324_D04_P06.czi_cellWholeIndexImageScale.tiff,71204,1,40,/allen/programs/allencell/data/proj0/fdb/b5d/e82/73b/fcb/e49/c43/1ea/461/3fb/fd/3500000741_100X_20170324_D04_P06_nucImageScaleContourXY.tiff,5,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000741_100X_20170324_D04_P06_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/cf3/046/dad/8b9/417/b8a/640/1f7/ec6/e63/9a/3500000741_100X_20170324_D04_P06.czi_cellWholeIndexImageScale.tiff,3,5219,4,9ae63ec61f7640b8a4178b9dad046cf3,/allen/programs/allencell/data/proj0/123/8ea/4e3/823/f4b/cf8/e46/57e/bd0/0c6/fa/3500000741_100X_20170324_D04_P06_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/62e/6aa/84d/4b0/5a3/408/c47/05e/ab6/0fe/81/3500000741_100X_20170324_D04_P06_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/9cd/8ac/65e/d7f/244/079/44a/1e1/b5d/d6b/a0/3500000741_100X_20170324_D04_P06.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/ca5/e69/3a5/d83/a8a/0db/14c/0e0/c2d/497/3a/3500000741_100X_20170324_D04_P06_structImageScaleContourXY.tiff,2,3500000741_100X_20170324_D04_P06.ome.tiff,690,47160d8403fc4b35841761ac01a9f26d,,Microtubules,105,3,Microtubules,4,8a3b3324c7e64172a9f386f41bd1dd93,3500000741_100X_20170324_D04_P06_struct_segmentation.tiff,0,3,3500000741,,/allen/programs/allencell/data/proj0/d93/d1d/41b/86f/9f3/72a/641/c7e/324/3b3/8a/3500000741_100X_20170324_D04_P06.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,5765e75863b24ec5a2573c5038f24470,54.0,1,3500000757_100X_20170327_5-Scene-07-P46-D07.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000757_100X_20170327_5-Scene-07-P46-D07_structImageScaleContourXY.tiff,3,ce1c168720a448e7ae65b8418ce21f25,TUBA1B,3500000757_100X_20170327_5-Scene-07-P46-D07_cellImageScaleContourXY.tiff,94507,bb4316f3b2b141fbba6025b22ee94936,Microtubules,1.3.0,D7,74d2d85cd10b44e29b883a1f6e4b024a,Pipeline 4,center,3500000757_100X_20170327_5-Scene-07-P46-D07.czi_cellWholeIndexImageScale.tiff,70834,3,40,/allen/programs/allencell/data/proj0/936/e94/22e/25b/a60/fbb/141/b2b/6f3/431/bb/3500000757_100X_20170327_5-Scene-07-P46-D07_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000757_100X_20170327_5-Scene-07-P46-D07_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/84e/17d/e45/0c7/5ee/999/349/180/902/0b7/ef/3500000757_100X_20170327_5-Scene-07-P46-D07.czi_cellWholeIndexImageScale.tiff,3,5219,4,ef0b79021803499995ee0c7e4517d84e,/allen/programs/allencell/data/proj0/24a/4b0/f6e/3a1/b88/e29/b44/d10/85c/d2d/74/3500000757_100X_20170327_5-Scene-07-P46-D07_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/f55/766/e5f/024/1c2/68b/84b/0b5/25c/da1/3b/3500000757_100X_20170327_5-Scene-07-P46-D07_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/f25/e21/18c/b84/e65/e7a/448/20a/687/1c1/ce/3500000757_100X_20170327_5-Scene-07-P46-D07.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/b01/809/f61/4d6/f55/f4a/04a/5f9/399/a60/46/3500000757_100X_20170327_5-Scene-07-P46-D07_struct_contour.tiff,5,3500000757_100X_20170327_5-Scene-07-P46-D07.ome.tiff,803,58317eb3c1ac4f1da199f6b0b0bb725f,,Microtubules,105,6,Microtubules,4,fca55adaf09e43f9ad95a1e4ee5d077e,3500000757_100X_20170327_5-Scene-07-P46-D07_struct_segmentation.tiff,1,6,3500000757,,/allen/programs/allencell/data/proj0/77e/5d0/4ee/a1e/d95/f9a/e43/f09/ada/a55/fc/3500000757_100X_20170327_5-Scene-07-P46-D07.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,eae9677c8f93491f9a76a4edb146e593,54.0,1,3500000757_100X_20170327_3-Scene-05-P14-D04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000757_100X_20170327_3-Scene-05-P14-D04_structImageScaleContourXY.tiff,5,fb30c8046f7f49aa833188678ea46d43,TUBA1B,3500000757_100X_20170327_3-Scene-05-P14-D04_cellImageScaleContourXY.tiff,94504,97b6c39408214de18374d5d3a1df6a90,Microtubules,1.3.0,D4,c49c17b5990c408295c7396413f521ff,Pipeline 4,ridge,3500000757_100X_20170327_3-Scene-05-P14-D04.czi_cellWholeIndexImageScale.tiff,70782,3,40,/allen/programs/allencell/data/proj0/a90/df6/3a1/d5d/374/e18/14d/082/394/b6c/97/3500000757_100X_20170327_3-Scene-05-P14-D04_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000757_100X_20170327_3-Scene-05-P14-D04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/620/f94/9c0/573/6ac/5f9/942/151/fd9/66d/01/3500000757_100X_20170327_3-Scene-05-P14-D04.czi_cellWholeIndexImageScale.tiff,3,5219,4,0166dfd91519425f96ac5739c0f94620,/allen/programs/allencell/data/proj0/1ff/f52/413/396/5c7/829/c40/990/7b5/9c1/c4/3500000757_100X_20170327_3-Scene-05-P14-D04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/f7a/ffa/771/cfc/f19/5b9/848/d0c/3b9/93e/0f/3500000757_100X_20170327_3-Scene-05-P14-D04_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/d43/a46/78e/886/331/aa8/f49/6f7/804/30c/fb/3500000757_100X_20170327_3-Scene-05-P14-D04.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/27b/4e8/8f3/c92/fb9/afb/54e/30e/4e9/c00/55/3500000757_100X_20170327_3-Scene-05-P14-D04_structImageScaleContourXY.tiff,5,3500000757_100X_20170327_3-Scene-05-P14-D04.ome.tiff,739,9d1463b80ad64628bef86c4dc59460f1,,Microtubules,105,3,Microtubules,4,757ae0298d5f4b1fa2341af00e6d4f80,3500000757_100X_20170327_3-Scene-05-P14-D04_struct_segmentation.tiff,1,6,3500000757,,/allen/programs/allencell/data/proj0/f80/6d4/00e/1af/234/1fa/f4b/8d5/029/7ae/75/3500000757_100X_20170327_3-Scene-05-P14-D04.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,68405db03f3d46e3b507338ba8591a24,54.0,1,3500000693_100X_20170310_D04_P13.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000693_100X_20170310_D04_P13_structImageScaleContourXY.tiff,12,08a53103aa4b4705a916e547bafddf5a,TUBA1B,3500000693_100X_20170310_D04_P13_cellImageScaleContourXY.tiff,90088,f9feef5b244c41e9afb1869500399ac5,Microtubules,1.3.0,D4,5c97b269502f4078aee59e332c4e339d,Pipeline 4,center,3500000693_100X_20170310_D04_P13.czi_cellWholeIndexImageScale.tiff,70156,3,35,/allen/programs/allencell/data/proj0/ac5/399/500/869/fb1/e9a/c41/244/f5b/fee/f9/3500000693_100X_20170310_D04_P13_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000693_100X_20170310_D04_P13_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/b76/4d9/821/cf5/7b8/e68/b43/80c/8c8/e40/32/3500000693_100X_20170310_D04_P13.czi_cellWholeIndexImageScale.tiff,3,5209,4,32e408c880cb43e687b8cf58214d9b76,/allen/programs/allencell/data/proj0/39d/4e3/32c/9e3/ee5/78a/f40/502/269/97b/5c/3500000693_100X_20170310_D04_P13_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/a24/591/ba8/338/507/e3b/d46/3f3/db0/405/68/3500000693_100X_20170310_D04_P13_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/f5a/fdd/7ba/e54/916/05a/b47/aa4/103/a53/08/3500000693_100X_20170310_D04_P13.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/9a1/ed1/ba4/b54/8a3/6db/746/917/0c2/929/be/3500000693_100X_20170310_D04_P13_structImageScaleContourXY.tiff,5,3500000693_100X_20170310_D04_P13.ome.tiff,424,be9290c29177466db8a3b54ba4ed19a1,,Microtubules,105,3,Microtubules,4,8da2608769ab406b93686bc705ec5670,3500000693_100X_20170310_D04_P13_struct_segmentation.tiff,1,6,3500000693,,/allen/programs/allencell/data/proj0/670/ec5/705/6bc/368/6b9/b40/69a/087/a26/8d/3500000693_100X_20170310_D04_P13.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,57082cc8538c447f9a60a15f9078f12e,54.0,1,3500000765_100X_20170328_1-Scene-04-P10-D04.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000765_100X_20170328_1-Scene-04-P10-D04_structImageScaleContourXY.tiff,3,104c1555329b4a5bbd384f5f5b5dbb62,TUBA1B,3500000765_100X_20170328_1-Scene-04-P10-D04_cellImageScaleContourXY.tiff,95752,a8f502f2e3d54344b84458fdc5ae6e16,Microtubules,1.3.0,D4,9ea8ce8d094840979a7035178e8ff4b7,Pipeline 4,center,3500000765_100X_20170328_1-Scene-04-P10-D04.czi_cellWholeIndexImageScale.tiff,70273,3,40,/allen/programs/allencell/data/proj0/e16/ae6/dc5/58f/844/44b/543/e3d/2f2/f50/a8/3500000765_100X_20170328_1-Scene-04-P10-D04_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000765_100X_20170328_1-Scene-04-P10-D04_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/874/7c4/9f2/4e3/f46/e09/646/8d7/c5d/8f8/24/3500000765_100X_20170328_1-Scene-04-P10-D04.czi_cellWholeIndexImageScale.tiff,3,5219,4,248f8c5d8d7646e09f464e39f27c4874,/allen/programs/allencell/data/proj0/4b7/8ff/78e/351/a70/979/840/094/e8d/a8c/9e/3500000765_100X_20170328_1-Scene-04-P10-D04_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/2a0/97d/c9f/715/ece/ca8/b4e/d54/e26/9f6/17/3500000765_100X_20170328_1-Scene-04-P10-D04_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/b62/5db/f5b/4f5/d38/5bb/b4a/329/555/4c1/10/3500000765_100X_20170328_1-Scene-04-P10-D04.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/c66/79c/466/a42/6bd/34b/447/ab2/4b7/3af/eb/3500000765_100X_20170328_1-Scene-04-P10-D04_structImageScaleContourXY.tiff,5,3500000765_100X_20170328_1-Scene-04-P10-D04.ome.tiff,834,eb3af4b7ab244734b6bda4246679cc66,,Microtubules,105,3,Microtubules,4,9626bd33d0da44de9787190153454b84,3500000765_100X_20170328_1-Scene-04-P10-D04_struct_segmentation.tiff,1,6,3500000765,,/allen/programs/allencell/data/proj0/b84/454/153/190/787/de9/a44/d0d/d33/26b/96/3500000765_100X_20170328_1-Scene-04-P10-D04.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
Alpha-tubulin,48de573075ae45689b8af269a2261239,54.0,1,3500000781_100X_20170331_c-Scene-09-P25-D08.czi_nucWholeIndexImageScale.tiff,Matlab nucleus/membrane segmentation,3500000781_100X_20170331_c-Scene-09-P25-D08_structImageScaleContourXY.tiff,10,bb499d61e22945e99b6a5e4e28714876,TUBA1B,3500000781_100X_20170331_c-Scene-09-P25-D08_cellImageScaleContourXY.tiff,4556,4038c3d31e8048cf97219943982c1f57,Microtubules,1.3.0,D8,3e2f557e043a4f9b9415192664e5f764,Pipeline 4,center,3500000781_100X_20170331_c-Scene-09-P25-D08.czi_cellWholeIndexImageScale.tiff,69950,3,41,/allen/programs/allencell/data/proj0/f57/2c1/398/994/721/cf9/048/1e8/3d3/38c/40/3500000781_100X_20170331_c-Scene-09-P25-D08_nucImageScaleContourXY.tiff,6,Alpha-tubulin,0.29,100.0,Python TUBA1B structure segmentation,0.10833333333333332,0.10833333333333332,AICS-12,3500000781_100X_20170331_c-Scene-09-P25-D08_nucImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/47d/d2a/9d3/891/b9c/35a/b41/578/3f6/863/ad/3500000781_100X_20170331_c-Scene-09-P25-D08.czi_cellWholeIndexImageScale.tiff,3,5221,4,ad8633f6578b4135ab9c8919d3d2a47d,/allen/programs/allencell/data/proj0/764/e5f/664/192/415/9b9/a4f/043/57e/2f5/3e/3500000781_100X_20170331_c-Scene-09-P25-D08_cellImageScaleContourXY.tiff,/allen/programs/allencell/data/proj0/5ba/a49/19d/5dd/5e9/169/a4d/09f/531/bbf/02/3500000781_100X_20170331_c-Scene-09-P25-D08_struct_segmentation.tiff,/allen/programs/allencell/data/proj0/876/714/e28/5e4/b6a/e99/945/e22/d61/499/bb/3500000781_100X_20170331_c-Scene-09-P25-D08.czi_nucWholeIndexImageScale.tiff,16,/allen/programs/allencell/data/proj0/cc0/938/37d/aff/cee/2f9/b4b/35b/1b3/383/0a/3500000781_100X_20170331_c-Scene-09-P25-D08_structImageScaleContourXY.tiff,5,3500000781_100X_20170331_c-Scene-09-P25-D08.ome.tiff,15828,50acb60f52a643718a189fad60250c9d,,Microtubules,105,7,Microtubules,4,6a7cb115b44d4ae994db8a0e6cc083b8,3500000781_100X_20170331_c-Scene-09-P25-D08_struct_segmentation.tiff,1,6,3500000781,,/allen/programs/allencell/data/proj0/3b8/c08/e6c/8a0/4db/e99/d4a/b44/115/7cb/6a/3500000781_100X_20170331_c-Scene-09-P25-D08.ome.tiff,Microtubules,AICS-12,Alpha-tubulin
